,datetime,sender,message,sentiment_score
15794,2021-12-15 18:17:00,Amu Delhi,@hyd,0
15795,2021-12-15 20:32:00,Amu Delhi,Kahan hai bui?,0
15796,2021-12-15 20:32:00,Amu Delhi,Not picking up call,0
15797,2021-12-15 20:38:00,Abhishek,2 min,0
15798,2021-12-15 20:39:00,Amu Delhi,Jaldi jaldi,0
15799,2021-12-15 20:39:00,Amu Delhi,Boarding started,0
15800,2021-12-15 23:12:00,Amu Delhi,Landed,0
15801,2021-12-15 23:59:00,Amu Delhi,Checked in hotel,0
15802,2021-12-15 23:59:00,Amu Delhi,Sleeping now,0
15804,2021-12-16 06:00:00,Abhishek,Boo,0
15806,2021-12-16 06:07:00,Amu Delhi,Boo,0
15807,2021-12-16 06:07:00,Amu Delhi,Jaldi uth gaya,0
15808,2021-12-16 06:08:00,Abhishek,Haan ams. Pee karne utha tha,0
15810,2021-12-16 06:08:00,Abhishek,Chalo ams..utha ke call karta hu,0
15812,2021-12-16 06:17:00,Amu Delhi,Abhi thodi der me nikal rahe hai,0
15813,2021-12-16 14:32:00,Amu Delhi,Abs.. uth gaya?,0
15814,2021-12-16 17:45:00,Amu Delhi,Back to the hotel,0
15815,2021-12-16 18:54:00,Abhishek,Boo,0
15816,2021-12-16 18:54:00,Abhishek,Aaram karo,0
15817,2021-12-16 18:54:00,Amu Delhi,Boo,0
15818,2021-12-16 21:11:00,Amu Delhi,<Media omitted>,0
15819,2021-12-16 21:11:00,Amu Delhi,Reached airport,0
15820,2021-12-16 21:12:00,Amu Delhi,Switching off mobile data,0
15821,2021-12-16 21:12:00,Amu Delhi,Call on cell only,0
15822,2021-12-16 21:12:00,Abhishek,Haan ams,0
15824,2021-12-16 22:22:00,Amu Delhi,Boarded,0
15825,2021-12-17 01:38:00,Amu Delhi,Landed in pune,0
15826,2021-12-17 01:58:00,Amu Delhi,Checked in,0
15828,2021-12-17 02:10:00,Abhishek,Aaram karo ab,0
15829,2021-12-17 02:10:00,Abhishek,Bhag daug ab khatam,0
15830,2021-12-17 02:10:00,Amu Delhi,😴😴😴😴,0
15831,2021-12-17 02:10:00,Abhishek,Bahot bhagi,0
15832,2021-12-17 02:10:00,Amu Delhi,🥲🥲,0
15835,2021-12-17 02:10:00,Amu Delhi,🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️,0
15836,2021-12-17 02:11:00,Abhishek,Kissie chaiye,0
15838,2021-12-17 02:12:00,Abhishek,Chalo ams,0
15839,2021-12-17 02:12:00,Amu Delhi,<Media omitted>,0
15840,2021-12-17 02:12:00,Abhishek,Gunni,0
15841,2021-12-17 02:12:00,Amu Delhi,Gunni bui,0
15843,2021-12-17 02:12:00,Amu Delhi,Kal baat karte hai,0
15844,2021-12-17 02:12:00,Abhishek,Haa,0
15845,2021-12-17 12:05:00,Abhishek,Kya ams,0
15846,2021-12-17 12:05:00,Abhishek,nikal gayi Kolhapur ke liye,0
15847,2021-12-17 12:41:00,Amu Delhi,<Media omitted>,0
15848,2021-12-17 12:41:00,Amu Delhi,Pune,0
15849,2021-12-17 14:05:00,Amu Delhi,Near RSL office 😝,0
15850,2021-12-17 14:05:00,Amu Delhi,"Parihar chowk, remember?",0
15852,2021-12-17 16:47:00,Amu Delhi,Mast dp,0
15853,2021-12-17 17:44:00,Amu Delhi,Bui,0
15855,2021-12-17 17:44:00,Amu Delhi,Came back to hotel,0
15856,2021-12-17 19:27:00,Abhishek,Ams bahar hu,0
15857,2021-12-17 19:28:00,Abhishek,Karta hu baad me call,0
15858,2021-12-17 21:05:00,Abhishek,Kya ams,0
15859,2021-12-17 21:05:00,Abhishek,Kaha,0
15860,2021-12-18 02:10:00,Amu Delhi,Bui,0
15861,2021-12-18 02:10:00,Amu Delhi,So gayi thi main mast,0
15862,2021-12-18 02:11:00,Amu Delhi,Abhi neend khuli,0
15863,2021-12-18 17:24:00,Amu Delhi,Leaving from pune bui,0
15865,2021-12-18 17:43:00,Abhishek,Gym aa ya,0
15866,2021-12-18 17:43:00,Amu Delhi,Oulie,0
15867,2021-12-18 17:43:00,Amu Delhi,Oukie,0
15870,2021-12-18 17:50:00,Abhishek,Feeling ecstasic in gym bhi,0
15871,2021-12-18 17:51:00,Amu Delhi,🤘🏻🤘🏻,0
15872,2021-12-18 18:21:00,Amu Delhi,40000 wapas aa gaye fraud ke,0
15873,2021-12-18 18:21:00,Amu Delhi,😀😀,0
15874,2021-12-18 18:24:00,Amu Delhi,<Media omitted>,0
15875,2021-12-18 18:25:00,Abhishek,Arey wah,0
15876,2021-12-18 18:26:00,Abhishek,Kaise ams,0
15877,2021-12-18 18:26:00,Amu Delhi,Pata nai.. dunno the details. Abhi sham ko hdfc se call aaya tha.. unhone bas poocha ki ye kaise hua tha fraud and all,0
15878,2021-12-18 18:26:00,Amu Delhi,And bola ki investigation karke batate hai,0
15879,2021-12-18 18:26:00,Abhishek,Hm. Awesome,0
15880,2021-12-18 18:26:00,Abhishek,Achha hua us din hum chale gaye,0
15881,2021-12-18 18:26:00,Amu Delhi,Aur just abhi message aaya,0
15883,2021-12-18 18:27:00,Amu Delhi,Haan..,0
15885,2021-12-18 18:27:00,Amu Delhi,Tum awesome bui,0
15886,2021-12-18 18:27:00,Amu Delhi,Tumne sab karwaya us din ekdum calm rehke,0
15888,2021-12-18 18:36:00,Abhishek,Ams,0
15889,2021-12-18 18:36:00,Abhishek,Main sa shop tha kapdon ka,0
15890,2021-12-18 18:36:00,Amu Delhi,Kya?,0
15891,2021-12-18 18:37:00,Abhishek,Paras me,0
15892,2021-12-18 18:37:00,Abhishek,Jockey ki,0
15893,2021-12-18 18:37:00,Amu Delhi,Kya bol rahe ho?,0
15895,2021-12-18 19:10:00,Amu Delhi,😱😱,0
15897,2021-12-18 19:10:00,Abhishek,Ye emoji kyu stupid dum dum,0
15898,2021-12-18 19:10:00,Abhishek,😳😳,0
15899,2021-12-18 19:10:00,Amu Delhi,Asmita ka seekha hai,0
15900,2021-12-18 19:11:00,Abhishek,<Media omitted>,0
15901,2021-12-18 19:11:00,Amu Delhi,Exaggerated emoticons 😝,0
15902,2021-12-18 19:11:00,Abhishek,<Media omitted>,0
15903,2021-12-18 19:17:00,Amu Delhi,Stupid bui,0
15904,2021-12-18 20:41:00,Amu Delhi,<Media omitted>,0
15905,2021-12-18 20:42:00,Amu Delhi,The secret to my height in family pics 😝😝,0
15906,2021-12-18 21:49:00,Amu Delhi,Reached,0
15907,2021-12-19 12:33:00,Amu Delhi,Bui,0
15908,2021-12-19 12:34:00,Abhishek,Kya re,0
15909,2021-12-19 12:34:00,Amu Delhi,Bui man,0
15910,2021-12-19 12:34:00,Amu Delhi,Kya kar raha hai?,0
15911,2021-12-19 12:34:00,Abhishek,Kuchh nahi,0
15912,2021-12-19 12:34:00,Abhishek,Bathroom cleaner ko bulaya,0
15913,2021-12-19 12:34:00,Amu Delhi,Ooooo,0
15914,2021-12-19 12:35:00,Amu Delhi,Vacay kaisa chal raha hai?,0
15915,2021-12-19 12:35:00,Amu Delhi,Covid cases are increasing in ggn also.. pls be careful in gym and all,0
15916,2021-12-19 12:36:00,Abhishek,Haan ams,0
15917,2021-12-19 12:37:00,Amu Delhi,👍🏻👍🏻,0
15918,2021-12-19 17:28:00,Amu Delhi,Bubbu,0
15919,2021-12-19 22:16:00,Amu Delhi,Mereko bhul gaya hai bui du,0
15921,2021-12-20 15:51:00,Amu Delhi,Usko 1-2 din me lena hoga,0
15922,2021-12-20 15:51:00,Amu Delhi,Tum le loge kya?,0
15923,2021-12-20 15:52:00,Amu Delhi,Nai liya toh Thursday ko automatically return ho jayega,0
15924,2021-12-20 15:52:00,Amu Delhi,Call when u wake up,0
15925,2021-12-20 16:09:00,Abhishek,Haan le lunga,0
15926,2021-12-20 16:09:00,Abhishek,Karta hu call,0
15927,2021-12-20 20:37:00,Abhishek,Amu docs bhej do. Kal le lunga,0
15928,2021-12-20 20:37:00,Abhishek,Shayad ab ghar nikalunga,0
15930,2021-12-20 20:38:00,Amu Delhi,Abhi dinner ke baad bhej rahi hu,0
15932,2021-12-20 20:38:00,Amu Delhi,Kab nikaloge?,0
15933,2021-12-20 20:38:00,Abhishek,Pata nahi. Abhi decide nahi kiya,0
15935,2021-12-20 23:10:00,Amu Delhi,<Media omitted>,0
15936,2021-12-20 23:10:00,Amu Delhi,<Media omitted>,0
15937,2021-12-20 23:10:00,Amu Delhi,<Media omitted>,0
15938,2021-12-20 23:10:00,Amu Delhi,<Media omitted>,0
15939,2021-12-20 23:12:00,Amu Delhi,<Media omitted>,0
15941,2021-12-20 23:12:00,Amu Delhi,09278844615,0
15942,2021-12-20 23:13:00,Amu Delhi,<Media omitted>,0
15943,2021-12-20 23:13:00,Amu Delhi,Tracking number isme hai 👆🏻,0
15944,2021-12-21 16:22:00,Amu Delhi,Babu.. are u going?,0
15945,2021-12-21 16:22:00,Amu Delhi,To collect passport?,0
15946,2021-12-21 16:48:00,Abhishek,Arey ye bol rahe hain in person aana hoga,0
15947,2021-12-21 16:48:00,Abhishek,Ruko inse baat hui hau,0
15948,2021-12-21 16:48:00,Abhishek,Kar raha hu,0
15949,2021-12-21 16:48:00,Abhishek,Tumahari kya baat hui hai,0
15950,2021-12-21 16:48:00,Amu Delhi,Ki koi aur aayega toh chalega aise bola tha,0
15951,2021-12-21 16:49:00,Amu Delhi,Bas Id ka copy chahiye,0
15952,2021-12-21 16:49:00,Amu Delhi,"Agar insist kar rahe hai in person ka, toh poochlo ki Tuesday ko aayenge toh chalega kya",0
15953,2021-12-21 16:49:00,Amu Delhi,Video pe call karwana hai?,0
15954,2021-12-21 16:51:00,Amu Delhi,"If they are insisting, then ask if we can collect on tuesday",0
15955,2021-12-21 16:51:00,Amu Delhi,Wo keh rahe the ki monday ko automatically return ho jayega..  😭,0
15956,2021-12-21 16:52:00,Abhishek,Haan 28 ko collect kar lena,0
15957,2021-12-21 16:52:00,Amu Delhi,U sure?,0
15958,2021-12-21 16:52:00,Amu Delhi,Ek baar baat karado,0
15959,2021-12-21 16:53:00,Amu Delhi,Kal u mana kar raha tha 28 ke liye,0
15960,2021-12-21 16:58:00,Abhishek,Ruko ho jaega,0
15961,2021-12-21 16:58:00,Abhishek,Print dena hoga,0
15962,2021-12-21 16:58:00,Abhishek,Lene ja raha bu,0
15963,2021-12-21 16:58:00,Amu Delhi,🤘🏻,0
15964,2021-12-21 16:58:00,Amu Delhi,<Media omitted>,0
15965,2021-12-21 16:59:00,Amu Delhi,Ye likha hai website pe,0
15966,2021-12-21 16:59:00,Amu Delhi,Print se ho jayega,0
15967,2021-12-21 17:45:00,Amu Delhi,Mil gaya abhi?,0
15968,2021-12-21 17:45:00,Abhishek,Tumhe call aaega,0
15969,2021-12-21 17:45:00,Abhishek,Pick karlo,0
15971,2021-12-21 17:47:00,Amu Delhi,Cnf kiya,0
15972,2021-12-21 17:47:00,Abhishek,Haan,0
15973,2021-12-21 17:47:00,Abhishek,Mil jaega,0
15974,2021-12-21 17:47:00,Amu Delhi,Kar diya cnf,0
15975,2021-12-21 17:48:00,Amu Delhi,Let me know once u have it,0
15976,2021-12-21 17:48:00,Amu Delhi,Check bhi kar lena ki Asmita ka hi hai 😂,0
15977,2021-12-21 17:49:00,Abhishek,<Media omitted>,0
15978,2021-12-21 17:49:00,Amu Delhi,Coolsies,0
15980,2021-12-21 18:32:00,Amu Delhi,"Abs.. jab bhi time mile, passport khol ke andar visa stamp check kar lena",0
15982,2021-12-21 22:27:00,Abhishek,<Media omitted>,0
15983,2021-12-21 22:27:00,Amu Delhi,👍,0
15984,2021-12-21 22:27:00,Amu Delhi,Visa ka stamp dekho,0
15985,2021-12-21 22:27:00,Amu Delhi,Beech me kisi page pe hoga,0
15986,2021-12-21 22:30:00,Abhishek,Haan hai Kolkata ka,0
15987,2021-12-21 22:30:00,Amu Delhi,Nai abhi,0
15988,2021-12-21 22:30:00,Amu Delhi,Ek aise colourful sa stamp lagahiga,0
15989,2021-12-21 22:30:00,Amu Delhi,Hoga,0
15991,2021-12-21 22:31:00,Amu Delhi,Hoga*,0
15992,2021-12-21 22:31:00,Amu Delhi,Full page,0
15993,2021-12-21 22:31:00,Amu Delhi,Usme visa type bhi goga,0
15994,2021-12-21 22:31:00,Amu Delhi,Hoga,0
15995,2021-12-21 22:31:00,Amu Delhi,Aur validity date and all,0
15996,2021-12-21 22:31:00,Abhishek,<Media omitted>,0
15997,2021-12-21 22:31:00,Amu Delhi,Yo,0
15998,2021-12-21 22:32:00,Amu Delhi,Yehich,0
16000,2021-12-21 22:32:00,Amu Delhi,Ab passport sambhal ke rakhna 😂,0
16002,2021-12-21 22:32:00,Amu Delhi,Jahan pe baaki docs hai,0
16003,2021-12-21 23:36:00,Abhishek,So gayi amu?,0
16004,2021-12-21 23:38:00,Amu Delhi,Bas abhi sone hi ja rahe hai,0
16005,2021-12-21 23:38:00,Amu Delhi,Kya hua bhi?,0
16006,2021-12-21 23:38:00,Amu Delhi,Bui,0
16007,2021-12-21 23:39:00,Abhishek,Ruko call karta hu,0
16009,2021-12-22 09:11:00,Amu Delhi,Bui.. call karna when u wake up,0
16010,2021-12-22 09:12:00,Amu Delhi,Phir baat karte hai,0
16011,2021-12-22 12:59:00,Abhishek,Kat gaya,0
16012,2021-12-22 12:59:00,Abhishek,Chalo baad me karta hu,0
16013,2021-12-22 12:59:00,Amu Delhi,Haan,0
16014,2021-12-22 21:07:00,Amu Delhi,Abs,0
16015,2021-12-22 21:07:00,Amu Delhi,Kya kar raha hai?,0
16016,2021-12-22 21:14:00,Abhishek,Gaane sun rha h,0
16017,2021-12-22 21:14:00,Amu Delhi,Oooo,0
16018,2021-12-22 21:14:00,Amu Delhi,Sanam Puri ke?,0
16019,2021-12-22 21:14:00,Amu Delhi,Amsy bhi sunega,0
16020,2021-12-22 21:15:00,Abhishek,😳,0
16021,2021-12-22 21:15:00,Amu Delhi,Bui ke godu me,0
16022,2021-12-22 21:15:00,Abhishek,😳😳,0
16023,2021-12-22 21:15:00,Amu Delhi,😚,0
16024,2021-12-22 21:15:00,Amu Delhi,😚😚,0
16025,2021-12-22 21:15:00,Abhishek,<Media omitted>,0
16026,2021-12-22 21:15:00,Amu Delhi,Awww,0
16029,2021-12-22 21:19:00,Amu Delhi,Maldives chalna hai?,0
16030,2021-12-22 21:19:00,Amu Delhi,10k.ki flight hai.. 4hrs direct,0
16031,2021-12-22 21:39:00,Amu Delhi,30th to 2nd,0
16032,2021-12-22 21:40:00,Amu Delhi,Bas 2 days ghoom ke aa jayenge,0
16034,2021-12-22 21:41:00,Abhishek,Nahi re,0
16035,2021-12-22 21:41:00,Abhishek,Feb me chalenge ab,0
16037,2021-12-22 21:42:00,Amu Delhi,😭,0
16038,2021-12-22 21:43:00,Amu Delhi,<Media omitted>,0
16039,2021-12-22 21:43:00,Amu Delhi,Pika pika,0
16040,2021-12-23 09:06:00,Abhishek,Sabzi tumne order Kiya hai,0
16041,2021-12-23 09:06:00,Abhishek,?,0
16042,2021-12-23 09:06:00,Amu Delhi,Nope,0
16044,2021-12-23 09:35:00,Abhishek,Ama,0
16045,2021-12-23 09:35:00,Amu Delhi,Aba,0
16046,2021-12-23 09:35:00,Abhishek,Aaj varanasi nikal raha hu. 1530 ki flight hai,0
16048,2021-12-23 09:35:00,Abhishek,Aa jaunga 1 week me,0
16050,2021-12-23 09:35:00,Amu Delhi,Haan bui,0
16051,2021-12-23 09:35:00,Amu Delhi,Aa jana,0
16054,2021-12-23 09:44:00,Abhishek,Rum log 27th ko kitne baje pahunch Rahi ho?,0
16055,2021-12-23 09:45:00,Abhishek,Tum log*,0
16056,2021-12-23 09:45:00,Amu Delhi,Raat me 10baje,0
16058,2021-12-23 09:48:00,Abhishek,Vaccination cer bhej do. Tumhare number se linked tha,0
16059,2021-12-23 09:49:00,Abhishek,Achha thik hai. Mil gaya,0
16061,2021-12-23 10:01:00,Abhishek,Mummy ko mat batana. Surprise dunga,0
16064,2021-12-23 10:41:00,Abhishek,Karta hu,0
16066,2021-12-23 10:51:00,Abhishek,Bag Wildcraft wala hi bacha hai na?,0
16067,2021-12-23 10:51:00,Amu Delhi,Haan,0
16068,2021-12-23 10:52:00,Amu Delhi,"Meri side ki almarih ke upar hai, tumhare room me",0
16069,2021-12-23 10:52:00,Amu Delhi,Stool pe chadhna,0
16070,2021-12-23 10:52:00,Amu Delhi,Tab dikhega,0
16071,2021-12-23 11:44:00,Abhishek,Milk off kar dena ams aaj se,0
16072,2021-12-23 11:45:00,Amu Delhi,Haan bui,0
16073,2021-12-23 11:45:00,Amu Delhi,Kar diya,0
16074,2021-12-23 13:06:00,Amu Delhi,Left for airport bobo?,0
16075,2021-12-23 13:31:00,Abhishek,Haa,0
16077,2021-12-23 14:45:00,Abhishek,At the boarding gate,0
16078,2021-12-23 14:45:00,Abhishek,Time h abhi,0
16082,2021-12-23 14:45:00,Abhishek,🤞,0
16085,2021-12-23 15:30:00,Abhishek,Boarded,0
16086,2021-12-23 17:00:00,Abhishek,Landed,0
16087,2021-12-23 15:30:00,Amu Delhi,Yay,0
16088,2021-12-23 15:30:00,Amu Delhi,Pahunch jaoge toh ping ksrna,0
16089,2021-12-23 17:07:00,Amu Delhi,Yay!,0
16090,2021-12-23 17:07:00,Amu Delhi,How was the journey?,0
16091,2021-12-23 17:07:00,Amu Delhi,Dikkat toh nai hui na?,0
16092,2021-12-23 17:09:00,Abhishek,Nai,0
16093,2021-12-23 17:10:00,Amu Delhi,🥳🥳,0
16094,2021-12-23 17:38:00,Abhishek,Ams,0
16095,2021-12-23 17:38:00,Abhishek,Jaiserlmer chalte hain 31st ko,0
16096,2021-12-23 17:38:00,Abhishek,Udaipur se 3 hrs hai,0
16097,2021-12-23 17:38:00,Abhishek,Dekhna,0
16100,2021-12-23 17:42:00,Abhishek,Nahi,0
16101,2021-12-23 17:42:00,Abhishek,Batata hu,0
16102,2021-12-23 18:15:00,Amu Delhi,Chalo phir main research karke rakhti hu,0
16104,2021-12-23 19:45:00,Amu Delhi,Direct flight bhi hai jaisalmer ki,0
16105,2021-12-23 21:01:00,Abhishek,Lol ho gaya,0
16106,2021-12-23 21:02:00,Abhishek,Hotel me hu,0
16107,2021-12-23 21:02:00,Amu Delhi,Kya hua?,0
16108,2021-12-23 21:02:00,Abhishek,Mummy log aaj naani ke yaha nikal gayi thi,0
16109,2021-12-23 21:02:00,Amu Delhi,Ohh 😂😂,0
16110,2021-12-23 21:02:00,Amu Delhi,Kab aayenge?,0
16111,2021-12-23 21:02:00,Abhishek,Kal aa jaengi,0
16112,2021-12-23 21:02:00,Amu Delhi,Budhau bhi nai hai?,0
16113,2021-12-23 21:02:00,Abhishek,Hai. Par lock hai rooms,0
16114,2021-12-23 21:02:00,Abhishek,Abhi hotel me hu,0
16115,2021-12-23 21:02:00,Amu Delhi,😀😀,0
16116,2021-12-23 21:02:00,Amu Delhi,Thik hai,0
16117,2021-12-23 21:03:00,Amu Delhi,Enjoy 🤭,0
16118,2021-12-23 21:03:00,Amu Delhi,Main toh Darr gayi 2min ke liye 😝,0
16119,2021-12-23 21:03:00,Amu Delhi,Mujhe laga ki pahunchte hi ladai ho gayi,0
16120,2021-12-23 21:03:00,Amu Delhi,😂😂,0
16122,2021-12-23 21:12:00,Amu Delhi,Bui.. mera debit card le gaye ho na?,0
16123,2021-12-23 22:23:00,Amu Delhi,<Media omitted>,0
16124,2021-12-23 23:15:00,Amu Delhi,So Gaya bui?,0
16125,2021-12-24 11:45:00,Amu Delhi,Uth gaya Bui?,0
16126,2021-12-24 12:07:00,Abhishek,Haan,0
16127,2021-12-24 12:07:00,Abhishek,Ghar pe aa gaya,0
16128,2021-12-24 12:07:00,Abhishek,Adventure ho gaya 😂,0
16129,2021-12-24 12:07:00,Abhishek,ATM hai mere paas,0
16130,2021-12-24 12:08:00,Amu Delhi,🤘🏻,0
16131,2021-12-24 12:08:00,Amu Delhi,Kya hua?,0
16132,2021-12-24 12:17:00,Abhishek,Kal hotel me ruke na,0
16133,2021-12-24 12:18:00,Amu Delhi,Ohh wohi na?,0
16134,2021-12-24 12:18:00,Abhishek,Haa,0
16135,2021-12-24 12:18:00,Amu Delhi,Mujhe laga phir kuch adventure hua 😂,0
16136,2021-12-24 12:27:00,Amu Delhi,Chalo bui.. enjoy home time,0
16137,2021-12-24 21:45:00,Abhishek,Amsy pie,0
16140,2021-12-25 09:12:00,Amu Delhi,<Media omitted>,0
16141,2021-12-25 09:12:00,Amu Delhi,Merry Christmas,0
16142,2021-12-25 09:24:00,Amu Delhi,<Media omitted>,0
16143,2021-12-25 09:25:00,Amu Delhi,<Media omitted>,0
16144,2021-12-25 15:13:00,Amu Delhi,<Media omitted>,0
16145,2021-12-25 15:13:00,Amu Delhi,<Media omitted>,0
16146,2021-12-25 17:35:00,Abhishek,Kaha se aai billi?,0
16147,2021-12-25 17:35:00,Abhishek,Ambap me ho?,0
16148,2021-12-25 17:41:00,Amu Delhi,Haan.. ambap,0
16149,2021-12-25 17:41:00,Amu Delhi,😂,0
16150,2021-12-25 17:41:00,Abhishek,Ohk,0
16151,2021-12-25 17:49:00,Abhishek,Ams jaiselmer ki ticket kar lo. Spicejet. Non stop. 4k hi ho gayi hai. For 31st. Agar waha internet thik raha to ruk lenge warna 2nd ko aa jaenge. Return mat karana abhi,0
16154,2021-12-25 18:00:00,Amu Delhi,Jaisalmer me hotels dekhti hu,0
16155,2021-12-25 18:00:00,Amu Delhi,Agar thik Lage toh kar sakte hai,0
16156,2021-12-25 18:01:00,Abhishek,Gurgaon me hi manage hai,0
16157,2021-12-25 18:01:00,Abhishek,Manate*,0
16160,2021-12-25 18:02:00,Amu Delhi,Thik hai,0
16161,2021-12-25 18:02:00,Amu Delhi,Tum pata karo,0
16162,2021-12-25 18:02:00,Abhishek,Haan,0
16163,2021-12-25 18:02:00,Amu Delhi,Main abhi Chachi ke yahan hu,0
16164,2021-12-25 18:02:00,Amu Delhi,Varun ko bhi pooch sakte ho,0
16166,2021-12-25 18:02:00,Amu Delhi,Pankhuri keh rahi thi ki Varun ko bolti hu passes dekhne ke liye,0
16168,2021-12-25 18:03:00,Amu Delhi,Haan,0
16169,2021-12-25 18:03:00,Amu Delhi,Tum baat karlo Varun se abhi ek baar,0
16171,2021-12-25 18:56:00,Abhishek,15k nikale,0
16173,2021-12-25 21:52:00,Amu Delhi,Kya abs? Baat hui hai Varun se?,0
16174,2021-12-25 21:53:00,Amu Delhi,Ya pankhudi ko bolu?,0
16175,2021-12-25 21:53:00,Abhishek,Nahi. Abhi to sone ja raha hu,0
16176,2021-12-25 21:53:00,Abhishek,Kal batata hu,0
16178,2021-12-25 21:53:00,Amu Delhi,Gunni,0
16180,2021-12-25 21:53:00,Abhishek,Gunni bui,0
16181,2021-12-25 21:53:00,Amu Delhi,Bui bui,0
16182,2021-12-25 21:54:00,Amu Delhi,<Media omitted>,0
16183,2021-12-26 10:33:00,Amu Delhi,<Media omitted>,0
16184,2021-12-26 17:53:00,Amu Delhi,Bui bui,0
16185,2021-12-26 17:53:00,Amu Delhi,Kya kar raha hai?,0
16186,2021-12-26 18:36:00,Abhishek,Bon 🔥,0
16187,2021-12-26 19:09:00,Amu Delhi,Wowiee,0
16188,2021-12-27 15:44:00,Amu Delhi,Boarded for hyd,0
16190,2021-12-27 19:57:00,Amu Delhi,Boarded for delhi,0
16192,2021-12-27 21:54:00,Abhishek,Pahunch ke ping karna ams,0
16193,2021-12-27 21:55:00,Abhishek,Gadi ki chabhi mere room ke mirror ki niche Wale drawer me hai,0
16194,2021-12-27 22:47:00,Amu Delhi,Landed,0
16195,2021-12-27 22:47:00,Amu Delhi,Coolsies,0
16197,2021-12-27 22:47:00,Abhishek,Ghar pahunch ke bhi ping,0
16198,2021-12-27 22:48:00,Amu Delhi,Haan abs,0
16199,2021-12-27 22:48:00,Amu Delhi,Chill,0
16200,2021-12-28 00:43:00,Amu Delhi,Reached home,0
16202,2021-12-28 00:44:00,Amu Delhi,Haan,0
16203,2021-12-28 00:44:00,Amu Delhi,Vodka mili 🤣,0
16204,2021-12-28 00:44:00,Amu Delhi,Kiske saath piya? 😜,0
16205,2021-12-28 00:45:00,Abhishek,Chhutku,0
16206,2021-12-28 00:45:00,Amu Delhi,Hmm,0
16207,2021-12-28 00:45:00,Amu Delhi,Chalo sleeping now,0
16208,2021-12-28 00:45:00,Amu Delhi,Talk to u tomorrow,0
16209,2021-12-28 00:45:00,Abhishek,Haa,0
16210,2021-12-28 13:13:00,Amu Delhi,Boy,0
16211,2021-12-28 15:09:00,Amu Delhi,<Media omitted>,0
16212,2021-12-28 16:18:00,Abhishek,Wow,0
16213,2021-12-28 17:36:00,Abhishek,Kal 1520 ki flight hai ams,0
16214,2021-12-28 17:56:00,Amu Delhi,Yay,0
16216,2021-12-28 17:57:00,Amu Delhi,Photo dekh ke mann kiya kya aane ka 😂,0
16217,2021-12-28 19:15:00,Abhishek,Mummy ne bola hai ki pooja ke baad IVF start karne ko,0
16218,2021-12-28 20:33:00,Abhishek,Kal amsy ko godu karunge,0
16219,2021-12-28 20:44:00,Amu Delhi,Haan abs.. abhi mera bhi mann nai hai start karne ka itne jaldi,0
16222,2021-12-28 21:18:00,Amu Delhi,<Media omitted>,0
16225,2021-12-28 21:39:00,Amu Delhi,Howz that video?,0
16226,2021-12-28 21:40:00,Abhishek,Lol. Sahi h,0
16227,2021-12-29 15:44:00,Amu Delhi,<Media omitted>,0
16229,2021-12-29 17:00:00,Amu Delhi,Bui land ho gaya,0
16230,2021-12-29 17:31:00,Abhishek,Haan ams,0
16231,2021-12-29 17:31:00,Abhishek,Can me baith gaya,0
16232,2021-12-29 17:31:00,Amu Delhi,Coolios,0
16233,2021-12-29 17:31:00,Amu Delhi,Come soon babes,0
16235,2022-01-02 11:30:00,Abhishek,Gym,0
16237,2022-01-02 16:34:00,Amu Delhi,Jau atta,0
16239,2022-01-02 16:34:00,Amu Delhi,Bathrooming,0
16241,2022-01-09 18:08:00,Amu Delhi,Pehle sabbatical lena chahiye,0
16242,2022-01-09 18:08:00,Amu Delhi,During sabbatical mind clear ho jayega,0
16243,2022-01-09 18:09:00,Amu Delhi,Sde3 ke peeche nai bhagna chahiye,0
16244,2022-01-09 18:09:00,Amu Delhi,That is a gajar that the manager is giving. Don't trust this.,0
16245,2022-01-09 18:10:00,Amu Delhi,First step is sabbatical,0
16246,2022-01-10 19:50:00,Abhishek,738,0
16248,2022-01-14 18:13:00,Abhishek,Ams,0
16249,2022-01-14 18:13:00,Abhishek,Nirali aaegi direct office se,0
16250,2022-01-14 18:13:00,Abhishek,Mai aur Chetan saaman le kar aate hain,0
16252,2022-01-15 18:20:00,Abhishek,Oye,0
16253,2022-01-15 18:20:00,Abhishek,Done with gym,0
16255,2022-01-15 20:27:00,Abhishek,Sutte wala aaega..rakh lena,0
16256,2022-01-16 21:33:00,Abhishek,Alen carr,0
16257,2022-01-22 00:11:00,Abhishek,Ab aa jao,0
16258,2022-01-22 09:06:00,Amu Delhi,<Media omitted>,0
16259,2022-01-22 22:03:00,Abhishek,"https://askthescientists.com/brain-meditation/#:~:text=Meditation%20is%20shown%20to%20thicken,lower%2Dorder%20brain%20activities%20decrease.",0
16260,2022-01-22 22:03:00,Abhishek,Meditation,0
16261,2022-01-22 22:04:00,Amu Delhi,👍🏻👍🏻,0
16262,2022-01-24 11:31:00,Amu Delhi,<Media omitted>,0
16263,2022-01-24 11:31:00,Amu Delhi,My horoscope today,0
16265,2022-01-24 11:33:00,Amu Delhi,Let's appy ur visa,0
16266,2022-01-25 09:29:00,Amu Delhi,<Media omitted>,0
16267,2022-01-28 17:29:00,Abhishek,Kotak password - Science@222,0
16268,2022-01-29 19:51:00,Abhishek,Ghar pe ho na,0
